name,year,selling_price,km_driven,fuel,seller_type,transmission,owner
Maruti Alto LX BSIII,0.571428571,85000,0.148771755,4,1,1,2
Hyundai EON Era Plus Sports Edition,0.785714286,280000,0.068186383,4,1,1,0
Hyundai EON Magna Plus,0.928571429,360000,0.00743741,4,1,1,0
Maruti Alto LXi,0.678571429,150000,0.049589758,4,1,1,2
Skoda Rapid 1.6 MPI AT Ambition BSIV,0.892857143,900000,0.018595385,4,1,0,0
Ambassador CLASSIC 1500 DSL AC,0.464285714,120000,0.061987508,1,1,1,2
Fiat Linea T Jet Emotion,0.642857143,215000,0.111578506,4,1,1,2
Renault Scala Diesel RxL,0.75,550000,0.047730096,1,1,1,0
Tata Nexon 1.2 Revotron XZ Plus Dual Tone,0.928571429,775000,0.043390884,4,1,1,0
Maruti Gypsy King HT BSIV,0.321428571,409999,0.061192812,4,1,1,4
Maruti 800 AC Uniq,0.464285714,65000,0.086783007,4,1,1,2
Maruti Wagon R LXI Minor,0.571428571,200000,0.111578506,4,1,1,2
Maruti Wagon R VXI BS IV,0.642857143,240000,0.061987508,4,1,1,2
Toyota Innova 2.5 VX 8 STR,0.714285714,800000,0.134800731,1,1,1,0
Toyota Innova 2.5 EV Diesel MS 7 Str BSIII,0.642857143,400000,0.148771755,1,1,1,0
Tata Sumo Gold EX BSIII,0.857142857,500000,0.074385258,1,1,1,0
Mahindra Renault Logan 1.5 DLX Diesel,0.535714286,150000,0.111578506,1,1,1,4
Toyota Etios GD,0.785714286,500000,0.173567254,1,1,1,2
Hyundai EON Magna Plus,0.785714286,320000,0.099180757,4,1,1,0
Nissan Micra Diesel XV,0.75,300000,0.111578506,1,1,1,0
Renault Lodgy Stepway 85PS RXZ 8S,0.892857143,650000,0.049589758,1,1,1,0
Maruti Alto 800 LXI,0.928571429,285000,0.01735561,4,1,1,0
Tata Aria Pleasure 4x2,0.714285714,360000,0.086783007,1,1,1,2
Honda Accord 2.4 MT,0.607142857,450000,0.068186383,4,1,1,2
Maruti Alto LXi,0.678571429,175000,0.074385258,4,1,1,4
Chevrolet Cruze LT,0.678571429,350000,0.091742107,1,1,1,2
Ford Figo Aspire 1.5 TDCi Titanium,1,530000,0.055788633,1,0,1,0
Honda City i-DTEC ZX,0.892857143,1025000,0.047110209,1,0,1,0
Honda BR-V i-DTEC VX MT,0.892857143,950000,0.029753359,1,0,1,0
Honda WR-V i-VTEC VX,0.892857143,725000,0.037162254,4,0,1,0
Honda City i VTEC VX,0.892857143,919999,0.050829533,4,0,1,0
Honda Jazz 1.5 V i DTEC,0.928571429,700000,0.018595385,1,0,1,0
Honda Jazz 1.5 VX i DTEC,0.892857143,725000,0.044630659,1,0,1,0
Honda BR-V i-VTEC VX MT,0.892857143,840000,0.037992904,4,0,1,0
Maruti Wagon R VXI BS IV,0.821428571,365000,0.029257449,4,0,1,0
Honda City i DTEC SV,0.785714286,665000,0.088417031,1,0,1,0
Maruti 800 Std,0.392857143,50000,0.096822705,4,1,1,0
Hyundai EON Era Plus,0.785714286,225000,0.037192009,4,1,1,0
Hyundai i10 Era,0.714285714,229999,0.055788633,4,1,1,2
Hyundai Santro Xing GL,0.571428571,145000,0.083063682,4,1,1,0
Ford Figo Aspire Facelift,0.928571429,624000,0.018199896,1,0,1,0
Hyundai Verna 1.4 VTVT,0.821428571,500000,0.030993134,4,1,1,0
Ford EcoSport 1.5 Ti VCT MT Titanium BSIV,0.892857143,750000,0.022381657,4,0,1,0
Honda City i DTEC VX,0.821428571,785000,0.049589758,1,1,1,0
Hyundai i10 Sportz,0.678571429,225000,0.037192009,4,1,1,0
Hyundai Xcent 1.1 CRDi Base,0.892857143,300000,0.099180757,1,1,1,0
Hyundai i20 Asta 1.4 CRDi,0.857142857,680000,0.024794259,1,1,1,0
Mahindra TUV 300 T8,0.857142857,700000,0.049589758,1,1,1,0
Tata Indigo CS eLS BS IV,0.678571429,180000,0.148771755,1,1,1,0
Ford Fiesta 1.4 SXi TDCi ABS,0.571428571,270000,0.148771755,1,1,1,2
Maruti Swift Dzire VXi,0.642857143,370000,0.120256931,4,1,1,2
Mahindra Xylo H8 ABS with Airbags,0.928571429,1100000,0.086783007,1,1,1,0
Hyundai Accent CRDi,0.428571429,120000,0.148771755,1,1,1,2
Skoda Rapid 1.6 TDI PRESTIGE,0.75,430000,0.109098956,1,1,1,2
Maruti Swift ZDi,0.785714286,550000,0.047613557,1,0,1,0
Hyundai Santro Xing GLS,0.785714286,320000,0.067380529,4,0,1,0
Maruti Wagon R VXI BS IV,0.821428571,390000,0.0399939,4,0,1,0
Renault Duster 85PS Diesel RxE,0.785714286,550000,0.072192096,1,0,1,0
Maruti Swift VXI,0.714285714,370000,0.07420921,4,0,1,0
Maruti Alto LXi BSIII,0.642857143,190000,0.090936253,4,0,1,0
Renault Duster 110PS Diesel RxZ,0.75,509999,0.10968537,1,0,1,0
Honda City S,0.75,450000,0.120240814,4,0,1,0
Mercedes-Benz GLS 2016-2020 350d 4MATIC,0.857142857,5500000,0.095895353,1,0,0,0
Maruti Swift Dzire VDI,0.821428571,550000,0.07585687,1,0,1,0
Mahindra Xylo E6,0.607142857,400000,0.084737378,1,0,1,0
Ford EcoSport 1.5 TDCi Titanium BSIV,0.821428571,585000,0.100606498,1,0,1,0
Hyundai Grand i10 1.2 Kappa Asta,0.964285714,500000,0.037192009,4,1,1,0
Maruti Ciaz ZXi,0.821428571,800000,0.037192009,4,1,1,0
Maruti Swift Vdi BSIII,0.607142857,265000,0.148771755,1,1,1,2
Ford Figo Diesel Titanium,0.714285714,175000,0.223158252,1,1,1,0
Fiat Palio 1.2 Sport,0.535714286,125000,0.061987508,4,1,1,2
Tata Manza Aqua Quadrajet BS IV,0.642857143,165000,0.099180757,1,1,1,0
Mahindra Verito 1.5 D2 BSIII,0.678571429,150000,0.347135748,1,1,1,0
Hyundai Creta 1.6 CRDi SX Option,0.821428571,1025000,0.111578506,1,1,1,2
Toyota Innova 2.5 VX (Diesel) 8 Seater,0.785714286,1030000,0.309942499,1,1,1,2
Chevrolet Cruze LT,0.714285714,380000,0.111578506,1,1,1,1
Maruti Swift Dzire LDi,0.642857143,250000,0.136374005,1,1,1,4
Maruti Zen LX,0.285714286,85000,0.099180757,4,1,1,2
Fiat Punto EVO 1.3 Dynamic,0.857142857,500000,0.043390884,1,1,1,0
Hyundai EON Era Plus,0.928571429,350000,0.018595385,4,1,1,0
Maruti Alto LXi BSIII,0.642857143,190000,0.064467058,4,1,1,2
Volkswagen Jetta 1.9 TDI Trendline,0.607142857,940000,0.173567254,1,1,1,0
Maruti Swift VXI,0.75,475000,0.074385258,4,1,1,2
Maruti Alto 800 LXI,0.928571429,300000,0.021074934,4,1,1,0
Chevrolet Beat LS,0.857142857,250000,0.086783007,4,1,1,4
Maruti Zen LX,0.321428571,93000,0.120256931,4,1,1,1
Ford Figo Diesel ZXI,0.714285714,290000,0.15497063,1,1,1,2
Tata Indica GLS BS IV,0.642857143,75000,0.371931247,4,1,1,4
Mahindra XUV500 W8 2WD,0.821428571,1000000,0.148771755,1,1,1,2
Hyundai i20 Asta 1.4 CRDi,0.821428571,550000,0.107859181,1,1,1,0
Fiat Punto 1.3 Emotion,0.642857143,285000,0.092981882,1,1,1,4
Tata Indigo Grand Petrol,0.785714286,240000,0.074385258,4,1,1,2
Hyundai Creta 1.6 VTVT S,0.821428571,850000,0.030993134,4,1,1,0
Hyundai i20 Active 1.2 SX,0.857142857,650000,0.032232909,4,1,1,0
Maruti Celerio Green VXI,0.892857143,365000,0.096701207,0,1,1,0
Hyundai i20 Active 1.2 SX,0.857142857,650000,0.032232909,4,1,1,0
Chevrolet Sail 1.2 Base,0.821428571,260000,0.043390884,4,1,1,0
Tata Indigo Grand Petrol,0.785714286,250000,0.123976256,4,1,1,0
Tata New Safari 4X2,0.535714286,550000,0.099180757,4,1,1,2
Maruti Wagon R LXI,0.428571429,70000,0.111578506,4,1,1,1
Chevrolet Sail Hatchback LT ABS,0.75,225000,0.099180757,1,1,1,0
Honda City 1.3 EXI,0.357142857,145000,0.123976256,4,1,1,0
Ford EcoSport 1.5 Diesel Titanium Plus BSIV,0.928571429,930000,0.024794259,1,1,1,0
Maruti Swift VXI,0.964285714,550000,0.063227283,4,1,1,0
Maruti Alto LX BSIII,0.571428571,85000,0.148771755,4,1,1,2
Hyundai EON Era Plus Sports Edition,0.785714286,280000,0.068186383,4,1,1,0
Hyundai EON Magna Plus,0.928571429,360000,0.00743741,4,1,1,0
Maruti Alto LXi,0.678571429,150000,0.049589758,4,1,1,2
Skoda Rapid 1.6 MPI AT Ambition BSIV,0.892857143,900000,0.018595385,4,1,0,0
Ambassador CLASSIC 1500 DSL AC,0.464285714,120000,0.061987508,1,1,1,2
Fiat Linea T Jet Emotion,0.642857143,215000,0.111578506,4,1,1,2
Renault Scala Diesel RxL,0.75,550000,0.047730096,1,1,1,0
Tata Nexon 1.2 Revotron XZ Plus Dual Tone,0.928571429,775000,0.043390884,4,1,1,0
Maruti Gypsy King HT BSIV,0.321428571,409999,0.061192812,4,1,1,4
Maruti 800 AC Uniq,0.464285714,65000,0.086783007,4,1,1,2
Maruti Wagon R LXI Minor,0.571428571,200000,0.111578506,4,1,1,2
Maruti Wagon R VXI BS IV,0.642857143,240000,0.061987508,4,1,1,2
Toyota Innova 2.5 VX 8 STR,0.714285714,800000,0.134800731,1,1,1,0
Toyota Innova 2.5 EV Diesel MS 7 Str BSIII,0.642857143,400000,0.148771755,1,1,1,0
Maruti Wagon R VXI BSIII,0.714285714,229999,0.049589758,4,1,1,2
Ford Ecosport 1.5 DV5 MT Titanium,0.785714286,580000,0.148771755,1,1,1,0
Toyota Corolla H2,0.464285714,175000,0.123976256,4,1,1,1
Maruti Ritz VDi,0.714285714,250000,0.136374005,1,1,1,1
Hyundai EON Magna Plus,0.785714286,320000,0.099180757,4,1,1,0
Nissan Micra Diesel XV,0.75,300000,0.111578506,1,1,1,0
Mahindra TUV 300 mHAWK100 T8,0.892857143,800000,0.074385258,1,1,1,0
Hyundai Verna SX AT Diesel,0.607142857,245000,0.092981882,1,0,0,0
Hyundai EON Magna Plus,0.928571429,300000,0.024794259,4,1,1,0
Hyundai Xcent 1.2 CRDi E,0.892857143,350000,0.099180757,1,1,1,0
Maruti Zen LX - BS III,0.5,70000,0.131042973,4,1,1,0
Maruti Celerio VXI Optional,0.892857143,430999,0.01735561,4,0,1,0
Chevrolet Spark 1.0,0.642857143,80000,0.086783007,4,1,1,0
Maruti Alto 800 LXI Optional,0.964285714,335000,0.034712459,4,0,1,0
Maruti Eeco 7 Seater Standard BSIV,0.892857143,350000,0.063227283,4,0,1,0
Maruti Alto 800 LXI Opt BSIV,0.928571429,315000,0.069426158,4,0,1,0
Volkswagen Vento 1.5 TDI Highline Plus AT BSIV,0.964285714,1100000,0.043390884,1,1,0,0
Maruti Esteem Lxi - BSIII,0.464285714,80000,0.029753359,4,1,1,0
Maruti Alto K10 VXI Optional,0.785714286,285000,0.079344357,4,0,1,2
Tata Indigo TDI,0.607142857,100000,0.148771755,1,1,1,4
Maruti Alto LXi,0.678571429,225000,0.045983253,4,1,1,0
Volvo XC 90 D5 Inscription BSIV,0.892857143,4500000,0.099180757,1,1,0,0
Maruti Alto K10 VXI,0.928571429,320000,0.048226006,4,1,1,4
Hyundai Creta 1.6 CRDi SX Plus,0.857142857,1249000,0.074385258,1,1,1,4
Maruti Wagon R LXI Minor,0.571428571,120000,0.136374005,4,1,1,4
Volkswagen Vento Diesel Trendline,0.678571429,200000,0.123976256,1,1,1,2
Hyundai Creta 1.6 CRDi SX,0.857142857,1151000,0.105379631,1,1,1,0
Tata Indica Vista Quadrajet LS,0.714285714,120000,0.173567254,1,1,1,0
Renault KWID RXT,0.892857143,220000,0.024794259,4,1,1,0
Tata Nexon 1.2 Revotron XZ Plus Dual Tone,0.892857143,750000,0.018595385,4,1,1,0
Mahindra TUV 300 T10 Dual Tone,0.928571429,784000,0.049589758,1,1,1,0
Honda Jazz 1.2 S i VTEC,0.892857143,500000,0.061987508,4,1,1,0
Hyundai EON Era Plus,0.928571429,350000,0.024794259,4,1,1,0
Mahindra XUV500 W7 AT BSIV,0.928571429,1400000,0.061987508,1,1,0,0
Mahindra Thar CRDe AC,0.785714286,600000,0.123976256,1,1,1,2
Hyundai Grand i10 1.2 Kappa Magna BSIV,0.964285714,525000,0.011652645,4,1,1,0
Ford EcoSport 1.5 Diesel Titanium Plus BSIV,0.892857143,930000,0.01487606,1,1,1,0
Maruti Eeco 5 STR With AC Plus HTR CNG,0.892857143,440000,0.017479587,0,0,1,0
Maruti Celerio ZXI,0.857142857,434999,0.026034034,4,0,1,0
Hyundai i10 Magna,0.678571429,250000,0.034712459,4,0,1,0
Maruti Ertiga SHVS ZDI Plus,0.892857143,940000,0.043390884,1,0,1,0
Hyundai Verna 1.6 CRDi AT SX,0.892857143,1050000,0.038431784,1,0,0,0
Maruti Ertiga SHVS ZDI,0.857142857,825000,0.071905708,1,0,1,0
Maruti Wagon R VXI Minor,0.714285714,229999,0.030993134,4,1,1,0
Hyundai i20 1.2 Asta,0.678571429,375000,0.089262557,4,0,1,0
Maruti Ertiga ZDI,0.75,640000,0.110338731,1,0,1,0
Toyota Innova 2.5 V Diesel 8-seater,0.714285714,800000,0.198362753,1,0,1,0
Ford Figo Petrol ZXI,0.714285714,130000,0.037192009,4,1,1,4
Hyundai i10 Sportz 1.1L,0.785714286,300000,0.046558509,4,0,1,0
Maruti Wagon R VXI BS IV,0.928571429,440000,0.01735561,4,0,1,0
Maruti Ertiga VXI CNG,0.785714286,595000,0.070170023,0,0,1,0
Mahindra Scorpio EX,0.75,450000,0.136374005,1,1,1,0
Maruti Vitara Brezza VDi Option,0.892857143,690000,0.061987508,1,1,1,0
Maruti Alto 800 VXI,0.964285714,300000,0.006197635,4,1,1,0
Chevrolet Sail 1.2 Base,0.785714286,170000,0.123976256,4,1,1,2
Toyota Etios Liva GD SP,0.714285714,280000,0.148771755,1,1,1,0
Maruti Swift VXI BSIII,0.607142857,220000,0.083782752,4,1,1,2
Hyundai Santro Xing GLS,0.607142857,140000,0.123976256,4,1,1,4
Maruti Esteem Lxi,0.428571429,45000,0.074385258,4,1,1,0
Ford Figo Diesel Titanium,0.785714286,200000,0.15497063,1,1,1,2
Mahindra Scorpio 2.6 Turbo 7 Str,0.571428571,325000,0.148771755,1,1,1,2
Hyundai Verna CRDi SX,0.642857143,300000,0.161169505,1,1,1,2
Maruti 800 AC,0.607142857,120000,0.309942499,4,1,1,2
Hyundai Creta 1.6 CRDi SX,0.857142857,535000,0.065210923,1,1,1,0
Honda City i DTEC S,0.785714286,520000,0.101660307,1,1,1,0
Hyundai Grand i10 1.2 Kappa Magna AT,0.892857143,550000,0.024657884,4,0,0,0
Mahindra Verito Vibe 1.5 dCi D6,0.821428571,280000,0.049589758,1,1,1,0
Nissan Sunny XL D,0.75,225000,0.096701207,1,0,1,0
Ford EcoSport 1.5 Petrol Titanium Plus AT BSIV,0.821428571,750000,0.059803025,4,2,0,0
Hyundai i20 1.2 Magna Executive,0.857142857,535000,0.047562726,4,0,1,0
Mahindra XUV500 W10 1.99 mHawk,0.857142857,1250000,0.029344233,1,2,1,0
Maruti Baleno Zeta 1.2,0.892857143,650000,0.061781705,4,2,1,0
Honda Brio S MT,0.75,295000,0.071103573,4,2,1,0
Maruti Swift DDiS VDI,0.821428571,480000,0.084685308,1,2,1,0
Honda City i DTEC SV,0.821428571,575000,0.078402128,1,2,1,0
Mahindra Scorpio 1.99 S4,0.857142857,509999,0.074385258,1,1,1,0
Maruti Alto LXi,0.571428571,69000,0.123976256,4,1,1,0
Tata Manza Aura Safire BS IV,0.75,200000,0.074385258,4,1,1,0
Toyota Innova 2.5 GX 8 STR BSIV,0.714285714,449000,0.111578506,1,1,1,0
Tata Harrier XE,1,426000,0.001238535,1,1,1,0
Ford Ecosport 1.5 Petrol Ambiente,0.892857143,650000,0.00743741,4,1,1,0
Tata Tiago 1.05 Revotorq XM,0.892857143,260000,0.061987508,1,1,1,0
Mahindra Bolero Power Plus Plus AC BSIV PS,0.821428571,295000,0.111578506,1,1,1,4
Maruti Eeco 5 Seater AC BSIV,0.892857143,260000,0.037192009,4,0,1,0
Tata Indica Vista Quadrajet LS,0.714285714,120000,0.173567254,1,1,1,0
Hyundai Verna SX,0.535714286,155000,0.080584132,4,0,1,0
Honda Jazz 1.5 VX i DTEC,0.821428571,450000,0.047110209,1,1,1,0
Tata New Safari DICOR 2.2 GX 4x2 BS IV,0.714285714,320000,0.099180757,1,1,1,0
Hyundai Verna i (Petrol),0.535714286,123000,0.061987508,4,1,1,2
Hyundai Santro Xing XO,0.5,80000,0.136374005,4,1,1,0
Maruti SX4 Celebration Petrol,0.714285714,220000,0.111578506,4,1,1,2
Hyundai i20 Active S Diesel,0.928571429,650000,0.045870434,1,0,1,0
Maruti Alto 800 LXI,0.928571429,285000,0.037192009,4,0,1,0
Honda Amaze V CVT Petrol BSIV,0.928571429,725000,0.032232909,4,0,0,0
Tata Indica Vista Aqua 1.2 Safire BSIV,0.642857143,97000,0.158689955,4,1,1,0
Maruti Ciaz ZXi,0.857142857,625000,0.037192009,4,0,1,0
Hyundai i20 Active SX Petrol,0.857142857,550000,0.028513584,4,0,1,0
Tata Indigo CR4,0.714285714,130000,0.148771755,1,1,1,0
Hyundai i10 Magna,0.714285714,240000,0.049589758,4,0,1,0
Nissan Terrano XL 85 PS,0.785714286,600000,0.033472684,1,0,1,0
Tata New Safari DICOR 2.2 EX 4x2,0.714285714,350000,0.080584132,1,0,1,0
Hyundai EON Magna Plus,0.821428571,245000,0.039671559,4,0,1,0
Maruti Swift 1.3 VXi,0.607142857,199000,0.065131577,4,1,1,0
Mahindra Xylo E4,0.678571429,330000,0.123976256,1,1,1,2
Maruti Ritz VXI,0.607142857,150000,0.099180757,4,1,1,0
Hyundai Creta 1.6 CRDi SX,0.857142857,927999,0.111578506,1,1,1,0
Maruti Zen LXI,0.392857143,70000,0.074385258,4,1,1,1
Hyundai Xcent 1.2 CRDi SX,0.821428571,399000,0.068186383,1,0,1,0
Maruti Swift VDI Optional,0.821428571,350000,0.111578506,1,1,1,0
Mahindra Scorpio 2.6 CRDe,0.5,125000,0.061987508,1,1,1,2
Hyundai Santro Xing XS,0.571428571,150000,0.111578506,4,1,1,2
Hyundai EON Era Plus,0.821428571,250000,0.030993134,4,1,1,0
Hyundai Verna 1.6 SX CRDi (O),0.785714286,675000,0.075625033,1,0,1,0
Maruti S-Cross Alpha DDiS 200 SH,0.928571429,950000,0.037192009,1,1,1,0
Maruti Eeco 5 STR With AC Plus HTR CNG,0.928571429,409999,0.055788633,0,1,1,0
Fiat Linea Emotion (Diesel),0.678571429,225000,0.074385258,1,1,1,0
Honda Civic 1.8 V MT,0.571428571,350000,0.092981882,4,1,1,2
Tata Indica LSI,0.464285714,51111,0.173567254,4,1,1,4
Chevrolet Sail 1.3 LS,0.75,290000,0.069426158,1,0,1,0
Toyota Camry Hybrid,0.5,310000,0.076864808,2,0,0,2
Hyundai Verna CRDi SX,0.535714286,212000,0.071905708,1,0,1,2
Skoda Octavia Elegance 2.0 TDI AT,0.75,900000,0.060747733,1,0,0,2
Chevrolet Beat Diesel LT,0.678571429,221000,0.069426158,1,0,1,2
Toyota Innova 2.5 G (Diesel) 7 Seater,0.75,675000,0.090502332,1,0,1,0
Honda Amaze S i-Dtech,0.785714286,421000,0.085543232,1,0,1,0
Maruti SX4 Zxi BSIII,0.571428571,350000,0.01239651,4,1,1,0
Hyundai Accent Executive CNG,0.642857143,140000,0.136374005,0,1,1,0
Skoda Octavia Ambiente 1.9 TDI MT,0.357142857,90000,0.143812655,1,1,1,2
Honda City Edge Edition Diesel SV,0.928571429,830000,0.049589758,1,1,1,0
Maruti Wagon R LXI Minor,0.607142857,180000,0.037192009,4,1,1,0
Maruti Swift Vdi BSIII,0.607142857,210000,0.13513423,1,1,1,2
Maruti SX4 S Cross DDiS 320 Zeta,0.892857143,700000,0.111578506,1,1,1,0
Tata Nano Cx BSIII,0.785714286,45000,0.008677185,4,1,1,2
Tata Indigo LX,0.714285714,125000,0.148771755,1,1,1,0
Hyundai Verna 1.6 VTVT S,0.892857143,530000,0.080479991,4,1,1,0
Ford Ecosport 1.5 DV5 MT Trend,0.928571429,800000,0.046070037,1,0,1,0
Maruti Baleno Zeta 1.2,0.857142857,580000,0.018595385,4,1,1,0
Audi Q3 2.0 TDI Quattro Premium Plus,0.714285714,1400000,0.146292205,1,1,0,2
Renault KWID 1.0 RXL,0.928571429,300000,0.063043796,4,1,1,0
Renault KWID RXT Optional,0.857142857,300000,0.037192009,4,1,1,0
Maruti Ciaz ZDi SHVS,0.821428571,700000,0.095461432,1,1,1,0
Nissan Sunny XL,0.714285714,250000,0.086783007,4,1,1,4
Chevrolet Tavera Neo 3 9 Str BSIII,0.857142857,500000,0.148771755,1,1,1,0
Honda Accord 2.4 AT,0.607142857,428000,0.049589758,4,1,0,4
Tata Harrier XZ BSIV,0.964285714,1400000,0.040911334,1,1,1,0
Hyundai EON Era Plus,0.75,219000,0.06632672,4,1,1,4
Maruti Ertiga SHVS LDI,0.892857143,500000,0.049589758,1,1,1,0
Honda City i DTEC S,0.785714286,520000,0.101660307,1,1,1,0
Mahindra Scorpio 1.99 S4,0.857142857,509999,0.074385258,1,1,1,0
Maruti Baleno Alpha 1.2,0.964285714,556000,0.029753359,4,1,1,0
Tata Indigo Grand Dicor,0.785714286,225000,0.148771755,1,1,1,0
Honda Amaze EX i-Dtech,0.75,325000,0.080584132,1,0,1,0
Maruti Swift VDI,0.75,365000,0.080584132,1,0,1,0
Hyundai Creta 1.6 CRDi SX Plus,0.821428571,850000,0.104139857,1,0,1,0
Toyota Etios GD SP,0.75,350000,0.092981882,1,0,1,0
Maruti Swift VDI,0.535714286,225000,0.061987508,1,0,1,0
Maruti Alto LX,0.678571429,135000,0.061987508,4,1,1,0
Maruti Wagon R LXI Minor,0.535714286,140000,0.060747733,4,0,1,0
Maruti SX4 S Cross DDiS 320 Delta,0.857142857,665000,0.694272736,1,0,1,0
Renault KWID RXT,0.821428571,275000,0.017808127,4,0,1,0
Toyota Fortuner 2.8 4WD AT BSIV,0.892857143,2750000,0.050829533,1,1,0,0
Hyundai Verna 1.6 SX,0.75,484999,0.080584132,1,0,1,0
Maruti Ciaz VDi Option SHVS,0.821428571,565000,0.080584132,1,0,1,0
Maruti Swift Dzire VDI,0.75,425000,0.075727934,1,0,1,0
Toyota Innova 2.5 VX (Diesel) 8 Seater,0.75,925000,0.092981882,1,1,1,0
Mahindra Scorpio VLX 2WD AIRBAG SE BSIV,0.714285714,565000,0.089262557,1,0,1,0
Renault Duster 110PS Diesel RxL,0.785714286,525000,0.080584132,1,0,1,0
Honda City 1.5 S MT,0.642857143,409999,0.074385258,4,1,1,0
Tata Tigor 1.2 Revotron XZ Option,0.928571429,570000,0.006197635,4,1,1,0
Maruti SX4 Zxi BSIII,0.535714286,160000,0.099180757,4,1,1,4
Maruti Ciaz ZDi Plus SHVS,0.892857143,749000,0.06384717,1,1,1,2
Maruti Swift Dzire VDi,0.642857143,300000,0.148771755,1,1,1,4
Ford EcoSport 1.5 Diesel Titanium Plus BSIV,0.785714286,550000,0.098932802,1,0,1,0
Ford EcoSport 1.5 Diesel Titanium Plus BSIV,0.821428571,550000,0.120256931,1,0,1,2
Ford Ecosport 1.5 Diesel Titanium Plus,0.964285714,1250000,0.008168877,1,0,1,0
Ford Figo Aspire 1.5 TDCi Titanium,0.892857143,700000,0.061934198,1,0,1,0
Ford Figo 1.5 Sports Edition MT,0.892857143,600000,0.05360043,1,0,1,0
Ford EcoSport 1.5 TDCi Titanium Plus BE BSIV,0.928571429,925000,0.062854111,1,0,1,0
Ford Endeavour 3.2 Titanium AT 4X4,0.857142857,1800000,0.156210405,1,0,0,0
Ford Figo Aspire 1.5 TDCi Titanium Plus,0.821428571,459999,0.17447229,1,0,1,2
Hyundai i20 Active 1.2 SX,0.821428571,565000,0.057028408,4,1,1,0
Hyundai EON Era Plus,0.75,170000,0.099180757,4,1,1,4
Toyota Qualis FS B3,0.321428571,150000,0.317381149,1,0,1,0
Mahindra Scorpio VLX 2WD BSIII,0.571428571,295000,0.148771755,1,1,1,0
Hyundai i20 Active 1.4 SX,0.928571429,819999,0.049589758,1,1,1,0
Hyundai Elite i20 Diesel Asta Option,0.964285714,819999,0.049589758,1,1,1,0
Maruti Ritz VXi,0.821428571,320000,0.049589758,4,1,1,0
Ford Ecosport 1.5 DV5 MT Titanium,0.821428571,550000,0.167368379,1,1,1,2
Mahindra Bolero 2011-2019 SLX,0.821428571,550000,0.061987508,1,1,1,0
Volkswagen Ameo 1.5 TDI Comfortline,0.892857143,590000,0.121496706,1,1,1,0
Toyota Innova 2.5 VX (Diesel) 8 Seater,0.785714286,1050000,0.086783007,1,1,1,0
Honda City i DTec V,0.892857143,950000,0.061987508,1,1,1,0
Honda City i-DTEC VX,0.892857143,1000000,0.037192009,1,1,1,0
Nissan Terrano XE 85 PS,0.75,500000,0.148771755,1,1,1,0
Fiat Punto EVO 1.3 Emotion,0.892857143,450000,0.086783007,1,1,1,0
Maruti Swift Dzire VDI Optional,0.892857143,720000,0.043390884,1,1,1,0
Maruti Celerio VDi,0.821428571,390000,0.086783007,1,1,1,2
Mahindra Thar 4X2,0.785714286,500000,0.043390884,1,1,1,0
Toyota Fortuner 2.7 2WD AT,0.857142857,2500000,0.086783007,4,1,0,2
Hyundai i20 1.4 Asta Option,0.892857143,780000,0.061987508,1,1,1,0
Maruti Swift Dzire ZDI,0.821428571,484999,0.111578506,1,1,1,2
Volkswagen Vento Diesel Highline,0.714285714,420000,0.111578506,1,1,1,2
Mahindra XUV500 W10 AWD,0.821428571,1225000,0.086783007,1,1,1,0
Tata Indica Vista TDI LX,0.821428571,350000,0.061987508,1,1,1,2
Mahindra Verito 1.5 D4 BSIV,0.821428571,350000,0.148771755,1,1,1,4
Toyota Innova 2.5 G (Diesel) 8 Seater BS IV,0.678571429,800000,0.285147,1,1,1,0
Hyundai Santro Xing XG AT,0.428571429,125000,0.086783007,4,1,0,2
Tata Indica V2 DLS BSII,0.642857143,75000,0.123976256,1,1,1,4
Mahindra KUV 100 G80 K4 Plus,0.928571429,509999,0.018595385,4,1,1,0
Tata Indigo Classic Dicor,0.785714286,215000,0.099180757,1,1,1,4
Hyundai Grand i10 1.2 CRDi Asta,0.928571429,465000,0.030993134,1,1,1,0
Maruti Baleno Alpha 1.2,0.892857143,625000,0.064467058,4,0,1,0
Hyundai Grand i10 CRDi Magna,0.892857143,490000,0.081823907,1,0,1,0
Maruti Ertiga SHVS ZDI,0.892857143,880000,0.079344357,1,0,1,0
Hyundai Santro Xing GL Plus,0.75,290000,0.060747733,4,1,1,0
Tata Sumo GX TC 7 Str BSIII,0.5,115999,0.123976256,1,1,1,2
Maruti Vitara Brezza LDi Option,0.892857143,685000,0.089262557,1,0,1,0
Honda Jazz S,0.607142857,300000,0.061987508,4,1,1,0
Hyundai i20 1.4 Sportz,0.892857143,680000,0.054548858,1,0,1,0
Maruti Swift Dzire VDI,0.785714286,480000,0.125216031,1,0,1,0
Maruti Swift VDI,0.857142857,630000,0.068186383,1,0,1,0
Honda City 1.5 GXI,0.535714286,190000,0.14257288,4,0,1,2
Maruti Swift VDI,0.821428571,500000,0.123976256,1,0,1,0
Volkswagen Jetta 2.0L TDI Comfortline,0.785714286,850000,0.064467058,1,0,1,2
Maruti SX4 ZDI,0.678571429,350000,0.130175131,1,0,1,0
Renault Duster 85PS Diesel RxE,0.75,425000,0.210760503,1,0,1,0
